StudentID,Age,Gender,EducationLevel,City,AIToolUsed,DailyUsageHours,Purpose,ImpactonGrades,SatisfactionLevel
4558,25,Male,School,Visakhapatnam,ChatGPT,3.6,Research,Slight Decline,Medium
4559,20,Male,School,Bhopal,Copilot,1.8,Coding,Improved,Medium
4560,20,Female,University,Vijayawada,Gemini,3.0,Homework,Slight Decline,High
4561,20,Female,School,Ahmedabad,Perplexity,0.9,Writing,Slight Decline,Medium
4562,25,Female,School,Lucknow,ChatGPT,5.2,Learning,Improved,High
4563,23,Female,University,Surat,Perplexity,3.9,Research,Slight Decline,High
4564,17,Male,College,Ranchi,Perplexity,4.4,Coding,Improved,Medium
4565,20,Female,College,Mumbai,Notion AI,2.8,Writing,No Change,Medium
4566,18,Male,School,Bhopal,Perplexity,1.1,Coding,Improved,High
4567,17,Male,College,Indore,ChatGPT,2.7,Learning,No Change,Low
4568,22,Female,School,Chennai,ChatGPT,4.1,Learning,Slight Decline,Medium
4569,16,Male,College,Coimbatore,ChatGPT,3.9,Coding,No Change,Medium
4570,18,Male,College,Ranchi,Copilot,5.0,Homework,Slight Decline,High
4571,25,Male,School,Chandigarh,Perplexity,2.6,Learning,Slight Decline,Low
4572,16,Male,School,Thiruvananthapuram,Grammarly,6.2,Writing,No Change,Low
4573,17,Female,University,Kochi,Claude,4.6,Coding,Slight Decline,Medium
4574,16,Male,School,Jaipur,Copilot,3.7,Homework,No Change,Medium
4575,21,Male,University,Kochi,Notion AI,0.9,Writing,No Change,Medium
4576,19,Female,School,Surat,ChatGPT,3.9,Homework,No Change,Low
4577,16,Male,University,Visakhapatnam,Copilot,5.4,Research,No Change,Medium
4578,17,Female,College,Visakhapatnam,Notion AI,2.5,Coding,No Change,High
4579,24,Female,School,Gurugram,Perplexity,5.4,Research,Slight Decline,Low
4580,15,Female,College,Ahmedabad,ChatGPT,5.7,Homework,No Change,Medium
4581,24,Female,University,Thiruvananthapuram,Notion AI,5.1,Homework,No Change,High
4582,24,Female,School,Bhopal,Perplexity,2.9,Learning,No Change,Medium
4583,25,Male,College,Mumbai,Gemini,1.0,Writing,Slight Decline,Low
4584,15,Male,School,Hyderabad,Copilot,3.9,Research,No Change,High
4585,15,Female,School,Kanpur,Claude,3.0,Coding,Slight Decline,Low
4586,18,Female,College,Vijayawada,Claude,2.7,Research,Improved,High
4587,15,Male,University,Jaipur,Grammarly,1.3,Writing,Slight Decline,Low
4588,15,Female,University,Mumbai,Perplexity,4.5,Learning,Slight Decline,Medium
4589,18,Male,College,Ludhiana,ChatGPT,3.2,Research,No Change,Low
4590,16,Male,University,Bengaluru,ChatGPT,2.7,Research,No Change,Medium
4591,22,Female,University,Surat,Perplexity,6.2,Homework,Improved,Medium
4592,18,Male,School,Patna,ChatGPT,2.8,Writing,Improved,Medium
4593,17,Female,School,Ludhiana,ChatGPT,1.5,Writing,Slight Decline,High
4594,20,Male,University,Delhi,Perplexity,0.9,Research,Improved,Low
4595,22,Female,University,Lucknow,Copilot,6.4,Coding,Slight Decline,High
4596,21,Female,University,Indore,Notion AI,2.8,Learning,Improved,Low
4597,17,Female,School,Coimbatore,Notion AI,5.5,Research,No Change,High
4598,25,Female,School,Chennai,Claude,1.0,Coding,No Change,Low
4599,17,Female,College,Bengaluru,ChatGPT,3.5,Writing,No Change,Low
4600,17,Male,School,Ahmedabad,Copilot,2.9,Writing,Improved,High
4601,24,Female,University,Ranchi,Gemini,2.1,Homework,Improved,Medium
4602,25,Male,College,Visakhapatnam,Copilot,5.0,Homework,Improved,High
4603,18,Male,School,Indore,Perplexity,4.4,Research,No Change,Medium
4604,19,Female,School,Mumbai,Gemini,0.9,Learning,No Change,Medium
4605,16,Male,College,Indore,Copilot,2.2,Writing,Improved,High
4606,21,Male,College,Vijayawada,Grammarly,2.1,Research,No Change,Low
4607,20,Female,School,Lucknow,Copilot,6.0,Writing,No Change,Medium
4608,25,Male,University,Lucknow,Perplexity,1.9,Coding,Slight Decline,Medium
4609,17,Male,School,Mysuru,Grammarly,3.6,Writing,Improved,Medium
4610,23,Male,University,Noida,Gemini,6.3,Research,No Change,High
4611,21,Female,College,Bengaluru,Claude,6.5,Writing,Improved,Medium
4612,24,Male,College,Bhubaneswar,Copilot,3.5,Writing,Slight Decline,Medium
4613,17,Male,College,Lucknow,ChatGPT,2.7,Research,No Change,Low
4614,24,Female,University,Chandigarh,Gemini,3.2,Research,Slight Decline,Low
4615,20,Female,College,Ahmedabad,Perplexity,1.8,Homework,Improved,High
4616,24,Female,College,Nagpur,Gemini,6.5,Learning,No Change,Medium
4617,23,Male,University,Kochi,Gemini,2.4,Writing,Slight Decline,Low
4618,16,Female,College,Thiruvananthapuram,Notion AI,1.5,Research,Slight Decline,Medium
4619,18,Female,University,Gurugram,Notion AI,1.2,Coding,Slight Decline,High
4620,19,Male,School,Bhopal,Perplexity,5.7,Coding,No Change,Medium
4621,16,Female,University,Vijayawada,Perplexity,2.0,Writing,Improved,High
4622,25,Female,College,Jaipur,Notion AI,2.4,Learning,Improved,High
4623,15,Male,College,Guwahati,Claude,2.3,Coding,Slight Decline,Medium
4624,24,Male,College,Ludhiana,Claude,5.0,Homework,Improved,Medium
4625,21,Female,University,Surat,Copilot,5.8,Homework,Slight Decline,Low
4626,22,Male,College,Patna,Grammarly,2.1,Learning,Slight Decline,High
4627,24,Female,School,Bhubaneswar,Copilot,1.4,Research,Slight Decline,Low
4628,15,Female,University,Hyderabad,Perplexity,4.8,Coding,No Change,Medium
4629,23,Male,School,Surat,Gemini,3.3,Research,Improved,Medium
4630,24,Male,College,Ludhiana,Notion AI,1.0,Writing,Improved,Low
4631,25,Female,College,Guwahati,Perplexity,3.0,Learning,Improved,High
4632,17,Male,School,Jaipur,Copilot,0.9,Coding,Slight Decline,Low
4633,21,Male,School,Noida,Claude,6.4,Coding,Slight Decline,Low
4634,19,Female,School,Mumbai,Notion AI,6.0,Learning,Slight Decline,Low
4635,20,Male,University,Visakhapatnam,Copilot,6.2,Writing,Improved,Medium
4636,25,Male,School,Chandigarh,Perplexity,5.6,Homework,Slight Decline,Medium
4637,23,Female,University,Jaipur,ChatGPT,0.6,Homework,Slight Decline,Low
4638,16,Female,University,Kolkata,ChatGPT,1.3,Coding,Slight Decline,Medium
4639,24,Male,School,Kolkata,ChatGPT,4.5,Homework,Improved,High
4640,22,Female,University,Bengaluru,Grammarly,1.4,Research,Slight Decline,Low
4641,18,Male,School,Visakhapatnam,Copilot,3.2,Coding,Improved,Low
4642,15,Female,University,Surat,Gemini,1.7,Coding,No Change,Medium
4643,16,Female,University,Chandigarh,Copilot,1.4,Coding,Improved,Medium
4644,20,Female,College,Bhopal,Claude,1.1,Coding,No Change,Medium
4645,24,Female,School,Kochi,Gemini,5.5,Research,No Change,Low
4646,20,Female,University,Kochi,Notion AI,5.5,Research,Improved,Low
4647,18,Male,School,Chandigarh,Copilot,3.4,Homework,Improved,Low
4648,15,Male,College,Indore,Perplexity,4.2,Writing,Slight Decline,Medium
4649,20,Female,School,Vijayawada,Notion AI,1.9,Coding,Improved,High
4650,23,Male,College,Visakhapatnam,Grammarly,6.0,Research,No Change,Low
4651,18,Male,College,Kochi,Claude,3.9,Writing,No Change,High
4652,20,Male,University,Kanpur,Gemini,4.3,Coding,Slight Decline,High
4653,18,Male,College,Gurugram,Perplexity,3.2,Learning,Slight Decline,High
4654,25,Female,School,Delhi,Gemini,4.5,Learning,Slight Decline,Low
4655,20,Male,University,Coimbatore,Grammarly,4.4,Coding,Slight Decline,Medium
4656,19,Female,University,Mysuru,Perplexity,6.3,Research,Slight Decline,Low
4657,25,Female,University,Jaipur,Notion AI,4.1,Research,Improved,Medium
4658,22,Male,College,Chennai,Perplexity,1.5,Research,No Change,High
4659,17,Male,College,Gurugram,Gemini,4.8,Writing,No Change,High
4660,15,Male,School,Ahmedabad,ChatGPT,2.3,Homework,Improved,High
4661,16,Male,College,Ludhiana,Claude,1.9,Research,Improved,Low
4662,16,Female,College,Kochi,Claude,3.3,Learning,No Change,Low
4663,16,Female,College,Ranchi,Claude,3.7,Learning,Slight Decline,Medium
4664,22,Male,School,Indore,Copilot,0.7,Research,No Change,Medium
4665,25,Male,School,Kolkata,ChatGPT,4.0,Research,Improved,High
4666,19,Male,School,Mumbai,Copilot,4.5,Homework,No Change,High
4667,25,Male,University,Hyderabad,Gemini,6.0,Learning,No Change,Medium
4668,15,Male,College,Kochi,Grammarly,3.8,Coding,Improved,Low
4669,24,Male,School,Chennai,ChatGPT,1.1,Coding,No Change,Low
4670,22,Female,College,Hyderabad,Claude,4.0,Writing,Improved,Low
4671,21,Female,College,Indore,Gemini,5.7,Coding,No Change,Medium
4672,21,Male,School,Lucknow,Perplexity,4.5,Learning,Slight Decline,Low
4673,25,Female,College,Chennai,Notion AI,5.6,Learning,Improved,Low
4674,17,Female,College,Bhopal,Grammarly,1.3,Learning,Improved,Low
4675,24,Male,College,Bhopal,Grammarly,3.5,Research,Improved,High
4676,17,Female,University,Bhubaneswar,ChatGPT,3.8,Learning,No Change,Medium
4677,21,Male,University,Kochi,Claude,5.5,Writing,No Change,Low
4678,18,Male,School,Patna,Gemini,2.5,Homework,Slight Decline,High
4679,21,Female,School,Visakhapatnam,Perplexity,4.8,Coding,Improved,Medium
4680,16,Female,University,Mumbai,Perplexity,4.1,Writing,No Change,Medium
4681,22,Female,School,Delhi,Claude,2.4,Writing,No Change,Medium
4682,21,Male,University,Ranchi,ChatGPT,4.0,Homework,Improved,Low
4683,19,Male,College,Kanpur,Claude,5.5,Research,Slight Decline,Low
4684,23,Male,University,Guwahati,ChatGPT,3.4,Learning,No Change,Medium
4685,20,Male,College,Vijayawada,Copilot,0.6,Learning,Improved,High
4686,19,Male,University,Coimbatore,Perplexity,1.8,Writing,Improved,Low
4687,21,Female,School,Gurugram,Gemini,3.0,Learning,Slight Decline,Low
4688,16,Female,College,Vijayawada,Grammarly,4.6,Learning,Improved,Low
4689,22,Female,University,Hyderabad,Grammarly,6.0,Writing,Improved,Low
4690,22,Male,School,Ranchi,Copilot,2.7,Writing,No Change,Low
4691,24,Female,School,Gurugram,Grammarly,2.0,Coding,Slight Decline,Low
4692,24,Female,University,Indore,Gemini,1.1,Research,Improved,Low
4693,16,Male,College,Thiruvananthapuram,Copilot,4.9,Learning,Improved,High
4694,18,Female,University,Surat,Notion AI,4.8,Writing,No Change,Low
4695,18,Female,College,Bhopal,Perplexity,4.3,Research,Slight Decline,High
4696,16,Male,University,Kochi,Grammarly,5.4,Coding,Improved,Low
4697,22,Female,College,Kanpur,Grammarly,3.2,Homework,No Change,Low
4698,24,Female,School,Kochi,Copilot,1.2,Learning,Slight Decline,High
4699,25,Female,College,Ranchi,Notion AI,2.5,Writing,No Change,High
4700,24,Female,University,Nagpur,Perplexity,1.5,Learning,Improved,Medium
4701,21,Female,University,Jaipur,Gemini,6.1,Homework,Improved,High
4702,25,Male,University,Chandigarh,Gemini,5.9,Homework,No Change,Medium
4703,23,Female,University,Ludhiana,Gemini,4.3,Writing,Improved,Low
4704,22,Male,School,Jaipur,ChatGPT,6.1,Homework,Improved,Medium
4705,24,Male,College,Noida,ChatGPT,6.2,Learning,Improved,High
4706,17,Male,College,Bhubaneswar,ChatGPT,6.0,Learning,No Change,Low
4707,18,Female,University,Vijayawada,ChatGPT,2.3,Coding,Slight Decline,High
4708,21,Male,University,Surat,ChatGPT,0.7,Research,No Change,Medium
4709,19,Male,School,Jaipur,Copilot,3.6,Learning,No Change,High
4710,16,Male,College,Coimbatore,Grammarly,4.4,Learning,Improved,High
4711,22,Male,School,Ludhiana,Grammarly,3.3,Research,No Change,Low
4712,20,Male,College,Coimbatore,Grammarly,6.4,Learning,No Change,High
4713,18,Male,College,Patna,Notion AI,4.7,Learning,Slight Decline,Low
4714,25,Male,School,Bengaluru,Copilot,4.0,Research,No Change,Medium
4715,24,Male,University,Guwahati,Notion AI,5.2,Writing,Slight Decline,High
4716,16,Female,School,Nagpur,Copilot,3.7,Learning,Slight Decline,Low
4717,25,Female,College,Kolkata,Claude,5.7,Coding,Improved,Medium
4718,24,Female,University,Nagpur,Copilot,3.3,Research,No Change,Medium
4719,21,Male,University,Hyderabad,Notion AI,1.1,Homework,Slight Decline,Medium
4720,23,Male,University,Surat,Copilot,1.7,Coding,Slight Decline,Medium
4721,20,Male,College,Mysuru,Grammarly,3.2,Coding,No Change,Low
4722,18,Female,University,Nagpur,Perplexity,3.1,Research,Improved,Low
4723,25,Female,University,Surat,ChatGPT,6.1,Coding,Improved,Low
4724,18,Male,School,Kolkata,Notion AI,3.1,Research,No Change,Medium
4725,22,Male,School,Pune,Notion AI,1.0,Writing,Improved,High
4726,21,Female,College,Patna,Claude,3.4,Research,No Change,Low
4727,16,Male,College,Delhi,Notion AI,4.8,Research,No Change,High
4728,15,Female,College,Gurugram,Perplexity,1.9,Learning,Slight Decline,Low
4729,16,Female,University,Surat,Grammarly,5.7,Research,No Change,Low
4730,16,Female,University,Kolkata,Copilot,0.5,Writing,No Change,High
4731,19,Male,College,Patna,Grammarly,4.7,Homework,Slight Decline,Low
4732,23,Male,School,Chennai,Grammarly,2.0,Learning,Slight Decline,High
4733,23,Male,College,Ludhiana,Grammarly,4.9,Research,Improved,Low
4734,24,Female,University,Surat,Copilot,4.1,Research,No Change,Medium
4735,15,Female,College,Bhopal,Grammarly,5.9,Writing,Slight Decline,High
4736,16,Male,University,Mysuru,Grammarly,1.0,Learning,No Change,Medium
4737,24,Female,University,Bhopal,Notion AI,3.4,Coding,Improved,Low
4738,23,Female,College,Indore,Claude,4.1,Homework,No Change,Medium
4739,17,Female,College,Delhi,Copilot,5.7,Learning,Improved,Medium
4740,21,Female,College,Mumbai,Gemini,0.6,Writing,Improved,Low
4741,23,Male,School,Vijayawada,Grammarly,5.3,Homework,No Change,High
4742,24,Female,University,Bhopal,Perplexity,3.4,Research,Slight Decline,Low
4743,20,Male,College,Mysuru,ChatGPT,5.9,Writing,Slight Decline,High
4744,17,Male,University,Lucknow,Notion AI,1.1,Homework,Improved,High
4745,19,Male,School,Mysuru,ChatGPT,1.9,Homework,Improved,Medium
4746,24,Male,College,Ranchi,Grammarly,3.5,Homework,Improved,High
4747,25,Male,College,Visakhapatnam,Perplexity,4.6,Learning,Slight Decline,High
4748,23,Female,School,Gurugram,ChatGPT,1.3,Writing,Slight Decline,Medium
4749,17,Female,University,Pune,Grammarly,4.1,Research,No Change,High
4750,19,Female,College,Pune,Gemini,3.1,Research,Improved,High
4751,16,Male,College,Bhubaneswar,Notion AI,2.6,Research,Slight Decline,Low
4752,19,Female,University,Patna,Perplexity,4.8,Homework,Slight Decline,High
4753,25,Female,College,Surat,Copilot,3.9,Homework,Improved,Medium
4754,17,Male,School,Delhi,Grammarly,1.0,Homework,No Change,High
4755,22,Female,University,Thiruvananthapuram,Gemini,2.8,Research,Slight Decline,Medium
4756,22,Female,School,Bengaluru,Gemini,0.7,Coding,Slight Decline,Medium
4757,18,Female,University,Guwahati,Grammarly,2.8,Homework,Slight Decline,Medium
4758,17,Male,University,Thiruvananthapuram,Claude,6.0,Research,Slight Decline,Low
4759,17,Male,School,Guwahati,Gemini,4.3,Learning,Slight Decline,Medium
4760,16,Male,College,Vijayawada,Gemini,4.8,Research,Slight Decline,Medium
4761,18,Male,College,Nagpur,ChatGPT,2.3,Learning,Improved,Medium
4762,20,Male,School,Nagpur,Notion AI,4.6,Writing,Improved,High
4763,16,Female,College,Hyderabad,Gemini,6.3,Writing,Slight Decline,Low
4764,15,Female,School,Nagpur,Claude,4.9,Homework,Slight Decline,Medium
4765,19,Male,School,Lucknow,Copilot,5.6,Homework,Improved,Medium
4766,15,Male,College,Mumbai,Notion AI,1.4,Writing,No Change,High
4767,21,Female,College,Gurugram,Grammarly,3.5,Coding,Slight Decline,Medium
4768,20,Female,College,Bhopal,Copilot,1.7,Learning,Improved,High
4769,21,Female,School,Chandigarh,Grammarly,4.0,Coding,Improved,High
4770,17,Female,School,Indore,Copilot,4.3,Research,No Change,High
4771,21,Female,University,Patna,Grammarly,0.9,Coding,Slight Decline,High
4772,21,Male,School,Surat,Gemini,6.4,Homework,Slight Decline,Medium
4773,19,Male,School,Kolkata,ChatGPT,5.0,Writing,Improved,High
4774,19,Female,College,Indore,Perplexity,4.4,Homework,No Change,Medium
4775,24,Female,College,Kanpur,Perplexity,2.5,Writing,No Change,Medium
4776,17,Male,College,Thiruvananthapuram,ChatGPT,2.7,Learning,Improved,Medium
4777,15,Female,University,Bengaluru,Grammarly,0.9,Coding,Slight Decline,Low
4778,16,Female,College,Surat,Claude,1.2,Learning,No Change,Low
4779,15,Male,University,Patna,Notion AI,2.7,Homework,Improved,High
4780,16,Female,College,Ludhiana,Gemini,5.1,Learning,Slight Decline,Low
4781,21,Female,University,Indore,Claude,4.9,Writing,Slight Decline,Medium
4782,25,Male,College,Hyderabad,Notion AI,1.6,Writing,No Change,Medium
4783,15,Female,University,Vijayawada,Claude,2.2,Research,No Change,High
4784,17,Female,University,Kolkata,Copilot,0.9,Writing,Improved,High
4785,17,Male,School,Nagpur,Notion AI,4.8,Learning,Improved,High
4786,20,Male,College,Hyderabad,Notion AI,6.1,Homework,No Change,High
4787,23,Male,School,Surat,Copilot,3.1,Research,Improved,High
4788,23,Male,College,Delhi,Copilot,2.1,Research,No Change,Medium
4789,21,Male,University,Delhi,Claude,1.9,Writing,Improved,Low
4790,23,Female,College,Chennai,Perplexity,5.2,Coding,No Change,High
4791,24,Female,School,Bengaluru,Copilot,4.4,Coding,No Change,Medium
4792,24,Male,College,Patna,Claude,6.4,Research,Slight Decline,High
4793,25,Male,University,Pune,Perplexity,6.2,Learning,No Change,Medium
4794,22,Male,School,Bhubaneswar,Claude,0.9,Writing,No Change,High
4795,17,Female,College,Vijayawada,Claude,1.6,Homework,No Change,High
4796,19,Female,College,Kolkata,ChatGPT,1.4,Coding,Slight Decline,High
4797,23,Male,University,Thiruvananthapuram,Copilot,3.5,Research,No Change,Low
4798,22,Male,College,Ranchi,Grammarly,2.9,Coding,Slight Decline,Medium
4799,18,Female,School,Mysuru,Copilot,5.2,Learning,No Change,High
4800,24,Female,College,Chennai,Notion AI,1.7,Research,Improved,High
4801,16,Female,School,Lucknow,Perplexity,1.1,Homework,No Change,High
4802,23,Female,College,Indore,Perplexity,4.3,Writing,Slight Decline,High
4803,19,Female,University,Chandigarh,Claude,1.6,Coding,Improved,High
4804,24,Female,College,Visakhapatnam,Copilot,5.4,Coding,Improved,High
4805,23,Female,University,Nagpur,Perplexity,2.1,Writing,No Change,High
4806,16,Male,University,Bhopal,Perplexity,2.8,Coding,No Change,High
4807,20,Male,College,Chandigarh,Perplexity,2.6,Coding,Slight Decline,Low
4808,24,Female,School,Ludhiana,Perplexity,6.2,Research,Slight Decline,Low
4809,17,Female,College,Thiruvananthapuram,Claude,2.1,Writing,Improved,High
4810,22,Male,College,Ludhiana,Claude,3.0,Writing,Slight Decline,Low
4811,22,Male,College,Coimbatore,Notion AI,3.0,Homework,Slight Decline,Low
4812,22,Female,School,Visakhapatnam,Copilot,5.6,Writing,Slight Decline,High
4813,20,Male,College,Bhopal,Notion AI,5.4,Learning,Improved,Low
4814,20,Male,College,Lucknow,Grammarly,5.6,Research,Improved,Medium
4815,21,Female,University,Mysuru,Gemini,4.2,Homework,Slight Decline,Medium
4816,21,Male,School,Bhopal,Perplexity,2.0,Research,No Change,High
4817,25,Male,School,Bhubaneswar,Grammarly,1.7,Research,Improved,High
4818,23,Male,School,Surat,Copilot,1.2,Learning,No Change,Medium
4819,20,Male,College,Thiruvananthapuram,Claude,3.9,Learning,Improved,Medium
4820,18,Male,University,Kolkata,Notion AI,2.8,Coding,Improved,Medium
4821,24,Male,School,Patna,ChatGPT,0.8,Coding,Slight Decline,Medium
4822,15,Male,College,Noida,ChatGPT,4.8,Learning,Slight Decline,Medium
4823,22,Male,University,Ludhiana,ChatGPT,3.3,Research,Improved,Low
4824,18,Male,School,Ranchi,Perplexity,0.9,Research,Slight Decline,High
4825,23,Female,School,Mysuru,Claude,3.2,Learning,No Change,High
4826,19,Male,College,Pune,Copilot,6.2,Research,Improved,Low
4827,25,Male,School,Jaipur,Notion AI,1.6,Coding,No Change,Low
4828,23,Female,University,Mumbai,ChatGPT,4.3,Writing,Slight Decline,Medium
4829,18,Male,University,Noida,Claude,3.1,Learning,Slight Decline,Low
4830,15,Female,School,Jaipur,ChatGPT,2.5,Coding,Improved,Medium
4831,20,Female,School,Mysuru,ChatGPT,1.4,Coding,Slight Decline,Medium
4832,15,Male,School,Noida,Claude,2.8,Learning,Improved,High
4833,18,Female,University,Chennai,Gemini,0.7,Homework,No Change,High
4834,18,Female,College,Noida,Copilot,2.7,Coding,Improved,Low
4835,16,Female,College,Hyderabad,Copilot,3.9,Learning,Slight Decline,Medium
4836,24,Female,College,Ahmedabad,Gemini,2.5,Research,No Change,High
4837,18,Female,University,Gurugram,Perplexity,1.4,Writing,Improved,Medium
4838,17,Female,School,Ludhiana,Perplexity,3.1,Coding,No Change,Low
4839,22,Female,University,Vijayawada,Notion AI,2.6,Homework,Improved,Medium
